job_id,service_time_ms,priority
R01735,5,1
R01736,16,1
R01737,20,1
R01738,12,1
R01739,24,1
R01740,295,1
R01741,270,1
R01742,17,1
R01743,8,1
R01744,8,1
R01745,23,1
R01746,400,1
R01747,14,1
R01748,25,1
R01749,9,1
R01750,9,1
R01751,18,1
R01752,203,1
R01753,11,1
R01754,13,1
R01755,16703,1
R01756,19341,1
R01757,267,1
R01758,183,1
R01759,13,1
R01760,16,1
R01761,8,1
R01762,7093,1
R01763,16,1
R01764,13,1
R01765,21,1
R01766,15,1
R01767,180,1
R01768,11,1
R01769,22,1
R01770,23,1
R01771,21,1
R01772,8,1
R01773,21,1
R01774,11,1
R01775,9,1
R01776,19,1
R01777,13,1
R01778,8,1
R01779,19,1
R01780,17,1
R01781,147,1
R01782,18,1
R01783,379,1
R01784,17,1
R01785,21,1
R01786,13,1
R01787,25,1
R01788,21,1
R01789,11,1
R01790,183,1
R01791,10,1
R01792,149,1
R01793,15,1
R01794,14,1
R01795,19,1
R01796,5,1
R01797,22,1
R01798,349,1
R01799,6,1
R01800,6,1
R01801,5,1
R01802,13,1
R01803,16,1
R01804,21,1
R01805,19,1
R01806,8,1
R01807,11,1
R01808,6,1
R01809,17,1
R01810,16,1
R01811,116,1
R01812,9,1
R01813,18,1
R01814,360,1
R01815,19,1
R01816,21,1
R01817,25,1
R01818,25,1
R01819,151,1
R01820,20,1
R01821,17,1
R01822,218,1
R01823,25,1
R01824,10083,1
R01825,17,1
R01826,24,1
R01827,27370,1
R01828,18,1
R01829,8,1
R01830,117,1
R01831,5,1
R01832,19,1
R01833,22,1
R01834,19,1
R01835,23,1
R01836,20001,1
R01837,11,1
R01838,11211,1
R01839,13,1
R01840,277,1
R01841,254,1
R01842,19,1
R01843,22,1
R01844,25,1
R01845,5,1
R01846,17,1
R01847,12,1
R01848,23,1
R01849,5,1
R01850,291,1
R01851,8338,1
R01852,326,1
R01853,13,1
R01854,263,1
R01855,8,1
R01856,17,1
R01857,25,1
R01858,23755,1
R01859,21,1
R01860,394,1
R01861,10,1
R01862,14,1
R01863,6,1
R01864,17,1
R01865,12,1
R01866,6,1
R01867,24,1
R01868,9,1
R01869,20,1
R01870,203,1
R01871,19,1
R01872,400,1
R01873,20,1
R01874,8,1
R01875,26840,1
R01876,8,1
R01877,348,1
R01878,25,1
R01879,14,1
R01880,168,1
R01881,16,1
R01882,12,1
R01883,14,1
R01884,15,1
R01885,18,1
R01886,7,1
R01887,232,1
R01888,19,1
R01889,20,1
R01890,148,1
R01891,6,1
R01892,11,1
R01893,25043,1
R01894,205,1
R01895,23,1
R01896,20,1
R01897,6,1
R01898,21,1
R01899,14,1
R01900,16,1
R01901,6,1
R01902,7,1
R01903,137,1
R01904,20,1
R01905,16,1
R01906,23,1
R01907,15,1
R01908,357,1
R01909,20,1
R01910,9,1
R01911,8,1
R01912,15,1
R01913,7,1
R01914,20,1
R01915,5,1
R01916,301,1
R01917,19,1
R01918,359,1
R01919,286,1
R01920,6,1
R01921,22,1
R01922,14,1
R01923,7,1
R01924,9,1
R01925,9,1
R01926,12,1
R01927,19,1
R01928,13,1
R01929,18109,1
R01930,114,1
R01931,18,1
R01932,255,1
R01933,20,1
R01934,16,1
R01935,144,1
R01936,17,1
R01937,6,1
R01938,15,1
R01939,14,1
R01940,7,1
R01941,22,1
R01942,123,1
R01943,18,1
R01944,15,1
R01945,21,1
R01946,5,1
R01947,24,1
R01948,399,1
R01949,5,1
R01950,6,1
R01951,5,1
R01952,6,1
R01953,5,1
R01954,9,1
R01955,17,1
R01956,240,1
R01957,22,1
R01958,6,1
R01959,22,1
R01960,18,1
R01961,25,1
R01962,22,1
R01963,6,1
R01964,7,1
R01965,11,1
R01966,323,1
R01967,24,1
R01968,23,1
R01969,21,1
R01970,5,1
R01971,23,1
R01972,109,1
R01973,19,1
R01974,17,1
R01975,23,1
R01976,17,1
R01977,24,1
R01978,5,1
R01979,12,1
R01980,23,1
R01981,199,1
R01982,13,1
R01983,12,1
R01984,385,1
R01985,24,1
R01986,15,1
R01987,21,1
R01988,18705,1
R01989,6,1
R01990,8676,1
R01991,258,1
R01992,6,1
R01993,315,1
R01994,21,1
R01995,5,1
R01996,376,1
R01997,165,1
R01998,17,1
R01999,18,1
R02000,17,1
R02001,22,1
R02002,338,1
R02003,18,1
R02004,25,1
R02005,370,1
R02006,17,1
R02007,25,1
R02008,15,1
R02009,287,1
R02010,7,1
R02011,18,1
R02012,8,1
R02013,15,1
R02014,17,1
R02015,211,1
R02016,18,1
R02017,23,1
R02018,5,1
R02019,13,1
R02020,25,1
R02021,18,1
R02022,18,1
R02023,22474,1
R02024,17,1
R02025,14,1
R02026,21,1
R02027,15,1
R02028,22,1
R02029,16,1
R02030,9,1
R02031,20,1
R02032,8,1
R02033,15,1
R02034,10,1
R02035,23,1
R02036,14,1
R02037,16,1
R02038,13,1
R02039,23,1
R02040,22,1
R02041,16,1
R02042,320,1
R02043,266,1
R02044,6,1
R02045,259,1
R02046,12,1
R02047,9,1
R02048,6,1
R02049,203,1
R02050,22,1
R02051,9,1
R02052,149,1
R02053,13,1
R02054,168,1
R02055,161,1
R02056,19434,1
R02057,19,1
R02058,16,1
R02059,12,1
R02060,12,1
R02061,19,1
R02062,21,1
R02063,7,1
R02064,16,1
R02065,12,1
R02066,13,1
R02067,23,1
R02068,11,1
R02069,20,1
R02070,14,1
R02071,11,1
R02072,6,1
R02073,6,1
R02074,105,1
R02075,347,1
R02076,8274,1
R02077,19,1
R02078,200,1
R02079,5,1
R02080,22,1
R02081,25,1
R02082,20,1
R02083,18,1
R02084,8,1
R02085,7,1
R02086,8,1
R02087,21,1
R02088,9,1
R02089,13,1
R02090,5,1
R02091,13,1
R02092,15,1
R02093,367,1
R02094,13,1
R02095,22,1
R02096,117,1
R02097,11,1
R02098,317,1
R02099,101,1
R02100,17,1
R02101,15,1
R02102,17,1
R02103,5,1
R02104,14,1
R02105,14,1
R02106,9,1
R02107,22,1
R02108,15,1
R02109,164,1
R02110,14623,1
R02111,224,1
R02112,7968,1
R02113,105,1
R02114,13,1
R02115,9,1
R02116,7,1
R02117,188,1
R02118,8,1
R02119,9,1
R02120,5,1
R02121,394,1
R02122,24014,1
R02123,19,1
R02124,16,1
R02125,6,1
R02126,12,1
R02127,334,1
R02128,9,1
R02129,392,1
R02130,12,1
R02131,11,1
R02132,9,1
R02133,13,1
R02134,24,1
R02135,217,1
R02136,24,1
R02137,11,1
R02138,12,1
R02139,387,1
R02140,21,1
R02141,231,1
R02142,12,1
R02143,8,1
R02144,19,1
R02145,20,1
R02146,20,1
R02147,5,1
R02148,6,1
R02149,11,1
R02150,16,1
R02151,14,1
R02152,24,1
R02153,6,1
R02154,5,1
R02155,25,1
R02156,17,1
R02157,23,1
R02158,6403,1
R02159,9,1
R02160,23,1
R02161,24,1
R02162,9,1
R02163,17,1
R02164,15,1
R02165,17,1
R02166,5,1
R02167,8,1
R02168,8,1
R02169,22,1
R02170,14,1
R02171,23,1
R02172,8,1
R02173,355,1
R02174,7,1
R02175,25,1
R02176,15,1
R02177,6,1
R02178,17,1
R02179,368,1
R02180,19,1
R02181,24,1
R02182,13,1
R02183,373,1
R02184,8,1
R02185,12,1
R02186,11,1
R02187,15,1
R02188,18,1
R02189,22,1
R02190,6,1
R02191,148,1
R02192,17,1
R02193,13,1
R02194,138,1
R02195,16,1
R02196,12,1
R02197,13,1
R02198,273,1
R02199,298,1
R02200,211,1
R02201,18,1
R02202,245,1
R02203,5,1
R02204,13,1
R02205,17,1
R02206,13,1
R02207,352,1
R02208,25,1
R02209,5,1
R02210,14,1
R02211,25,1
R02212,9,1
R02213,8,1
R02214,18,1
R02215,24,1
R02216,23,1
R02217,20,1
R02218,15799,1
R02219,7,1
R02220,398,1
R02221,9,1
R02222,10,1
R02223,19,1
R02224,6,1
R02225,22,1
R02226,21,1
R02227,21,1
R02228,21,1
R02229,13,1
R02230,17,1
R02231,8,1
R02232,12,1
R02233,20,1
R02234,268,1
R02235,145,1
R02236,24,1
R02237,105,1
R02238,17,1
R02239,312,1
R02240,6,1
R02241,9,1
R02242,6,1
R02243,7,1
R02244,21,1
R02245,383,1
R02246,23,1
R02247,17003,1
R02248,9,1
R02249,181,1
R02250,11,1
R02251,18,1
R02252,7,1
R02253,9,1
R02254,21,1
R02255,11,1
R02256,18,1
R02257,207,1
R02258,20,1
R02259,340,1
R02260,27927,1
R02261,127,1
R02262,12,1
R02263,8,1
R02264,18,1
R02265,12,1
R02266,14,1
R02267,299,1
R02268,7,1
R02269,23,1
R02270,22,1
R02271,22296,1
R02272,341,1
R02273,399,1
R02274,18,1
R02275,12,1
R02276,18,1
R02277,21,1
R02278,21,1
R02279,14,1
R02280,24,1
R02281,140,1
R02282,21,1
R02283,7,1
R02284,20,1
R02285,12,1
R02286,14037,1
R02287,16,1
R02288,9,1
R02289,23840,1
R02290,113,1
R02291,361,1
R02292,12,1
R02293,18,1
R02294,6,1
R02295,7,1
R02296,9,1
R02297,6,1
R02298,18,1
R02299,17,1
R02300,17,1
R02301,15,1
R02302,320,1
R02303,9,1
R02304,15,1
R02305,11,1
R02306,17,1
R02307,12,1
R02308,13889,1
R02309,16,1
R02310,13996,1
R02311,25,1
R02312,7,1
R02313,18,1
R02314,17,1
R02315,17,1
R02316,24,1
R02317,22,1
R02318,135,1
R02319,209,1
R02320,22,1
R02321,8,1
R02322,6,1
R02323,7,1
R02324,17,1
R02325,11,1
R02326,219,1
R02327,359,1
R02328,14,1
R02329,152,1
R02330,18,1
R02331,8,1
R02332,6563,1
R02333,256,1
R02334,12,1
R02335,10,1
R02336,6,1
R02337,25,1
R02338,20,1
R02339,15,1
R02340,24,1
R02341,13,1
R02342,11,1
R02343,276,1
R02344,23,1
R02345,6,1
R02346,146,1
R02347,14,1
R02348,8,1
R02349,331,1
R02350,10,1
R02351,16,1
R02352,15,1
R02353,13,1
R02354,22,1
R02355,16597,1
R02356,14,1
R02357,182,1
R02358,25,1
R02359,13,1
R02360,136,1
R02361,13,1
R02362,9,1
R02363,9,1
R02364,8,1
R02365,13,1
R02366,358,1
R02367,14,1
R02368,6,1
R02369,13125,1
R02370,10575,1
R02371,343,1
R02372,7,1
R02373,24,1
R02374,18,1
R02375,387,1
R02376,20,1
R02377,19,1
R02378,17,1
R02379,11,1
R02380,371,1
R02381,7,1
R02382,23,1
R02383,23,1
R02384,10,1
R02385,316,1
R02386,24,1
R02387,9,1
R02388,20,1
R02389,20,1
R02390,17,1
R02391,25,1
R02392,21,1
R02393,7,1
R02394,341,1
R02395,21,1
R02396,17,1
R02397,7,1
R02398,11,1
R02399,17,1
R02400,12,1
R02401,18,1
R02402,252,1
R02403,25177,1
R02404,22,1
R02405,14,1
R02406,15,1
R02407,375,1
R02408,109,1
R02409,24,1
R02410,302,1
R02411,17,1
R02412,9,1
R02413,9,1
R02414,13,1
R02415,24,1
R02416,16,1
R02417,17,1
R02418,20,1
R02419,19,1
R02420,388,1
R02421,15,1
R02422,7,1
R02423,22,1
R02424,24,1
R02425,6,1
R02426,11,1
R02427,24,1
R02428,11,1
R02429,138,1
R02430,12,1
R02431,18,1
R02432,245,1
R02433,14,1
R02434,10,1
R02435,18,1
R02436,291,1
R02437,313,1
R02438,21,1
R02439,18,1
R02440,22,1
R02441,18,1
R02442,9,1
R02443,23,1
R02444,23,1
R02445,14,1
R02446,157,1
R02447,16,1
R02448,25,1
R02449,15,1
R02450,9,1
R02451,18,1
R02452,14,1
R02453,11,1
R02454,11,1
R02455,23,1
R02456,5,1
R02457,10,1
R02458,22,1
R02459,18,1
R02460,326,1
R02461,215,1
R02462,276,1
R02463,19,1
R02464,10,1
R02465,21,1
R02466,20,1
R02467,24,1
R02468,19,1
R02469,15,1
R02470,15,1
R02471,396,1
R02472,12,1
R02473,368,1
R02474,20,1
R02475,5,1
R02476,21,1
R02477,17,1
R02478,201,1
R02479,7,1
R02480,18,1
R02481,23,1
R02482,25,1
R02483,18,1
R02484,19,1
R02485,9,1
R02486,10,1
R02487,10,1
R02488,383,1
R02489,24,1
R02490,22,1
R02491,14,1
R02492,23,1
R02493,341,1
R02494,23,1
R02495,12,1
R02496,21,1
R02497,19,1
R02498,5,1
R02499,17,1
R02500,5,1
R02501,10,1
R02502,15,1
R02503,8,1
R02504,141,1
R02505,131,1
R02506,10,1
R02507,12,1
R02508,10,1
R02509,7,1
R02510,8,1
R02511,22,1
R02512,12,1
R02513,22,1
R02514,8,1
R02515,24,1
R02516,14,1
R02517,8,1
R02518,12,1
R02519,8,1
R02520,5,1
R02521,21,1
R02522,18,1
R02523,9,1
R02524,8,1
R02525,23,1
R02526,21,1
R02527,19,1
R02528,17,1
R02529,10,1
R02530,14,1
R02531,9,1
R02532,18,1
R02533,377,1
R02534,331,1
R02535,8,1
R02536,22,1
R02537,25,1
R02538,341,1
R02539,10,1
R02540,13,1
R02541,18,1
R02542,221,1
R02543,17,1
R02544,19,1
R02545,8,1
R02546,25,1
R02547,12,1
R02548,25,1
R02549,114,1
R02550,6,1
R02551,21,1
R02552,12,1
R02553,15,1
R02554,160,1
R02555,16,1
R02556,7,1
R02557,16,1
R02558,9,1
R02559,13,1
R02560,10,1
R02561,15,1
R02562,23,1
R02563,19,1
R02564,270,1
R02565,18,1
R02566,317,1
R02567,15,1
R02568,7,1
R02569,12,1
R02570,17,1
R02571,6,1
R02572,9,1
R02573,16,1
R02574,19,1
R02575,398,1
R02576,128,1
R02577,8,1
R02578,15,1
R02579,12,1
R02580,121,1
R02581,9,1
R02582,15,1
R02583,15,1
R02584,23,1
R02585,15,1
R02586,18,1
R02587,11,1
R02588,21,1
R02589,5,1
R02590,25,1
R02591,10,1
R02592,12,1
R02593,14,1
R02594,25,1
R02595,25,1
R02596,22,1
R02597,121,1
R02598,19,1
R02599,16,1
R02600,14,1
R02601,175,1
R02602,11,1
R02603,5,1
R02604,11816,1
R02605,12,1
R02606,24,1
R02607,8,1
R02608,256,1
R02609,7,1
R02610,14369,1
R02611,21,1
R02612,11,1
R02613,6,1
R02614,21,1
R02615,6,1
R02616,22,1
R02617,16,1
R02618,260,1
R02619,23,1
R02620,13,1
R02621,19,1
R02622,20,1
R02623,22,1
R02624,15,1
R02625,21,1
R02626,15,1
R02627,8,1
R02628,165,1
R02629,315,1
R02630,10,1
R02631,380,1
R02632,22,1
R02633,24,1
R02634,28618,1
R02635,17,1
R02636,17,1
R02637,11,1
R02638,8,1
R02639,24,1
R02640,11646,1
R02641,8,1
R02642,11,1
R02643,136,1
R02644,19,1
R02645,27250,1
R02646,13,1
R02647,8,1
R02648,267,1
R02649,138,1
R02650,9,1
R02651,18,1
R02652,8,1
R02653,21,1
R02654,15,1
R02655,11,1
R02656,186,1
R02657,13,1
R02658,20,1
R02659,15,1
R02660,20,1
R02661,12,1
R02662,315,1
R02663,18,1
R02664,5,1
R02665,279,1
R02666,14,1
R02667,12,1
R02668,5,1
R02669,16,1
R02670,22,1
R02671,19,1
R02672,9,1
R02673,17,1
R02674,21,1
R02675,11,1
R02676,5,1
R02677,5,1
R02678,22,1
R02679,8,1
R02680,11,1
R02681,19,1
R02682,13,1
R02683,23,1
R02684,359,1
R02685,268,1
R02686,13,1
R02687,14,1
R02688,13,1
R02689,13,1
R02690,23,1
R02691,328,1
R02692,22,1
R02693,19,1
R02694,13,1
R02695,13,1
R02696,15,1
R02697,20,1
R02698,19,1
R02699,15,1
R02700,7,1
R02701,21,1
R02702,13,1
R02703,6,1
R02704,17,1
R02705,13,1
R02706,11238,1
R02707,10,1
R02708,20,1
R02709,11,1
R02710,23,1
R02711,24,1
R02712,20,1
R02713,230,1
R02714,20,1
R02715,15,1
R02716,8,1
R02717,125,1
R02718,389,1
R02719,271,1
R02720,19,1
R02721,14,1
R02722,18,1
R02723,16,1
R02724,6,1
R02725,200,1
R02726,13,1
R02727,20,1
R02728,15,1
R02729,301,1
R02730,25,1
R02731,20,1
R02732,11,1
R02733,13,1
R02734,5,1
R02735,304,1
R02736,24,1
R02737,16,1
R02738,15,1
R02739,11,1
R02740,12,1
R02741,328,1
R02742,17,1
R02743,141,1
R02744,9,1
R02745,9007,1
R02746,11,1
R02747,22,1
R02748,9,1
R02749,20,1
R02750,16,1
R02751,23,1
R02752,170,1
R02753,23,1
R02754,12,1
R02755,10,1
R02756,25,1
R02757,22,1
R02758,20,1
R02759,7,1
R02760,7,1
R02761,14,1
R02762,148,1
R02763,22119,1
R02764,13,1
R02765,13,1
R02766,11,1
R02767,10327,1
R02768,15,1
R02769,20,1
R02770,19,1
R02771,14,1
R02772,23,1
R02773,19,1
R02774,22,1
R02775,24,1
R02776,9,1
R02777,178,1
R02778,10,1
R02779,8,1
R02780,25,1
R02781,19,1
R02782,21,1
R02783,14,1
R02784,11,1
R02785,17,1
R02786,12,1
R02787,277,1
R02788,23,1
R02789,8,1
R02790,18,1
R02791,15,1
R02792,10,1
R02793,24,1
R02794,9,1
R02795,17,1
R02796,21,1
R02797,21,1
R02798,21,1
R02799,21,1
R02800,8,1
R02801,12,1
R02802,9,1
R02803,9,1
R02804,19,1
R02805,16,1
R02806,7,1
R02807,21,1
R02808,204,1
R02809,12,1
R02810,9,1
R02811,17,1
R02812,124,1
R02813,19,1
R02814,22,1
R02815,20,1
R02816,13,1
R02817,8,1
R02818,18,1
R02819,7,1
R02820,23,1
R02821,365,1
R02822,11,1
R02823,23,1
R02824,173,1
R02825,191,1
R02826,7,1
R02827,20,1
R02828,223,1
R02829,24,1
R02830,16,1
R02831,22,1
R02832,13,1
R02833,5,1
R02834,27125,1
R02835,375,1
R02836,119,1
R02837,24,1
R02838,11,1
R02839,24,1
R02840,5,1
R02841,21,1
R02842,18,1
R02843,10,1
R02844,14,1
R02845,16,1
R02846,5,1
R02847,18,1
R02848,13,1
R02849,10,1
R02850,18,1
R02851,21,1
R02852,7,1
R02853,177,1
R02854,13,1
R02855,15,1
R02856,5,1
R02857,20041,1
R02858,19,1
R02859,294,1
R02860,18,1
R02861,159,1
R02862,286,1
R02863,186,1
R02864,9,1
R02865,5,1
R02866,11,1
R02867,10,1
R02868,17,1
R02869,399,1
R02870,14,1
R02871,16,1
R02872,15,1
R02873,23,1
R02874,363,1
R02875,10,1
R02876,138,1
R02877,18,1
R02878,17,1
R02879,10,1
R02880,18,1
R02881,373,1
R02882,5,1
R02883,13,1
R02884,20,1
R02885,352,1
R02886,10,1
R02887,288,1
R02888,6,1
R02889,14,1
R02890,18,1
R02891,160,1
R02892,25,1
R02893,13,1
R02894,9,1
R02895,19,1
R02896,22,1
R02897,25,1
R02898,6,1
R02899,231,1
R02900,125,1
R02901,22316,1
R02902,17,1
R02903,25,1
R02904,11,1
R02905,19,1
R02906,21,1
R02907,16275,1
R02908,5,1
R02909,18,1
R02910,18,1
R02911,245,1
R02912,19,1
R02913,176,1
R02914,12,1
R02915,12,1
R02916,7,1
R02917,18,1
R02918,16,1
R02919,24,1
R02920,24,1
R02921,5,1
R02922,158,1
R02923,17816,1
R02924,16,1
R02925,281,1
R02926,14,1
R02927,381,1
R02928,13,1
R02929,25,1
R02930,12,1
R02931,16,1
R02932,11,1
R02933,10,1
R02934,22,1
R02935,11,1
R02936,7,1
R02937,247,1
R02938,14,1
R02939,7,1
R02940,21,1
R02941,15,1
R02942,10,1
R02943,13,1
R02944,14,1
R02945,23,1
R02946,18090,1
R02947,6,1
R02948,17,1
R02949,15,1
R02950,354,1
R02951,127,1
R02952,14,1
R02953,13,1
R02954,389,1
R02955,15,1
R02956,21,1
R02957,20351,1
R02958,21,1
R02959,22,1
R02960,11,1
R02961,19,1
R02962,5,1
R02963,7,1
R02964,7,1
R02965,23,1
R02966,17,1
R02967,389,1
R02968,15,1
R02969,6977,1
R02970,5,1
R02971,22,1
R02972,19100,1
R02973,13,1
R02974,8,1
R02975,24,1
R02976,23,1
R02977,9,1
R02978,5,1
R02979,23,1
R02980,17,1
R02981,104,1
R02982,19,1
R02983,9,1
R02984,17,1
R02985,9,1
R02986,10,1
R02987,22,1
R02988,16,1
R02989,12,1
R02990,16,1
R02991,19,1
R02992,7,1
R02993,7,1
R02994,157,1
R02995,16,1
R02996,242,1
R02997,19,1
R02998,142,1
R02999,321,1
R03000,19,1
R03001,18,1
R03002,24,1
R03003,9,1
R03004,12,1
R03005,11,1
R03006,25,1
R03007,245,1
R03008,11,1
R03009,23,1
R03010,15,1
R03011,11,1
R03012,19,1
R03013,13,1
R03014,29727,1
R03015,23,1
R03016,14,1
R03017,388,1
R03018,11,1
R03019,11,1
R03020,22,1
R03021,9,1
R03022,17,1
R03023,23044,1
R03024,11,1
R03025,9,1
R03026,17,1
R03027,13,1
R03028,8,1
R03029,6,1
R03030,5,1
R03031,19,1
R03032,21,1
R03033,118,1
R03034,153,1
R03035,20,1
R03036,26834,1
R03037,14,1
R03038,168,1
R03039,13,1
R03040,24,1
R03041,11,1
R03042,7,1
R03043,23,1
R03044,6,1
R03045,23,1
R03046,279,1
R03047,313,1
R03048,6,1
R03049,384,1
R03050,15,1
R03051,16,1
R03052,23,1
R03053,22,1
R03054,24,1
R03055,15,1
R03056,6041,1
R03057,22,1
R03058,16,1
R03059,10,1
R03060,297,1
R03061,19,1
R03062,14,1
R03063,18,1
R03064,119,1
R03065,21,1
R03066,8,1
R03067,16,1
R03068,228,1
R03069,246,1
R03070,124,1
R03071,8,1
R03072,14,1
R03073,9,1
R03074,285,1
R03075,330,1
R03076,17,1
R03077,7,1
R03078,10,1
R03079,12,1
R03080,160,1
R03081,15,1
R03082,19,1
R03083,13,1
R03084,22,1
R03085,18,1
R03086,18,1
R03087,12,1
R03088,22,1
R03089,18,1
R03090,5,1
R03091,25,1
R03092,18,1
R03093,18,1
R03094,9,1
R03095,361,1
R03096,7,1
R03097,14,1
R03098,17,1
R03099,16,1
R03100,119,1
R03101,17,1
R03102,12,1
R03103,22,1
R03104,18037,1
R03105,132,1
R03106,22,1
R03107,254,1
R03108,19,1
R03109,24,1
R03110,11,1
R03111,6,1
R03112,12,1
R03113,11,1
R03114,25,1
R03115,15,1
R03116,21,1
R03117,345,1
R03118,11,1
R03119,22,1
R03120,11,1
R03121,313,1
R03122,106,1
R03123,25,1
R03124,17,1
R03125,15,1
R03126,24,1
R03127,18,1
R03128,187,1
R03129,24,1
R03130,5,1
R03131,16,1
R03132,121,1
R03133,11569,1
R03134,9,1
R03135,22,1
R03136,20,1
R03137,19,1
R03138,21,1
R03139,21,1
R03140,5,1
R03141,9,1
R03142,24,1
R03143,5,1
R03144,22,1
R03145,15,1
R03146,228,1
R03147,15,1
R03148,17,1
R03149,17,1
R03150,7,1
R03151,16,1
R03152,24,1
R03153,5,1
R03154,9,1
R03155,269,1
R03156,265,1
R03157,15,1
R03158,22,1
R03159,6,1
R03160,9,1
R03161,14,1
R03162,20,1
R03163,7,1
R03164,14,1
R03165,22,1
R03166,7,1
R03167,9,1
R03168,146,1
R03169,17,1
R03170,6,1
R03171,12927,1
R03172,22,1
R03173,21,1
R03174,23,1
R03175,15,1
R03176,383,1
R03177,21,1
R03178,11,1
R03179,6,1
R03180,23,1
R03181,24,1
R03182,24,1
R03183,12402,1
R03184,20,1
R03185,12,1
R03186,20744,1
R03187,5,1
R03188,8,1
R03189,12,1
R03190,19,1
R03191,196,1
R03192,25,1
R03193,16,1
R03194,22,1
R03195,18,1
R03196,5,1
R03197,20,1
R03198,25,1
R03199,218,1
R03200,12,1
R03201,21,1
R03202,9,1
R03203,25,1
R03204,18,1
R03205,248,1
R03206,19,1
R03207,14,1
R03208,191,1
R03209,20,1
R03210,14,1
R03211,22,1
R03212,24,1
R03213,12,1
R03214,20,1
R03215,20,1
R03216,12,1
R03217,307,1
R03218,11,1
R03219,15,1
R03220,21,1
R03221,24,1
R03222,12,1
R03223,5,1
R03224,11,1
R03225,7,1
R03226,15,1
R03227,217,1
R03228,15,1
R03229,15,1
R03230,18,1
R03231,10,1
R03232,5,1
R03233,21,1
R03234,11,1
R03235,10,1
R03236,21,1
R03237,280,1
R03238,8,1
R03239,161,1
R03240,27354,1
R03241,19,1
R03242,12,1
R03243,13,1
R03244,25,1
R03245,25,1
R03246,17,1
R03247,6,1
R03248,22,1
R03249,20,1
R03250,16,1
R03251,264,1
R03252,25,1
R03253,21,1
R03254,14,1
R03255,23,1
R03256,20,1
R03257,13,1
R03258,10,1
R03259,10195,1
R03260,6,1
R03261,25,1
R03262,18,1
R03263,6,1
R03264,341,1
R03265,18,1
R03266,13,1
R03267,384,1
R03268,22,1
R03269,22,1
R03270,24,1
R03271,15,1
R03272,7,1
R03273,21985,1
R03274,20,1
R03275,19,1
R03276,11,1
R03277,7,1
R03278,6,1
R03279,23,1
R03280,10,1
R03281,25,1
R03282,20,1
R03283,15,1
R03284,164,1
R03285,134,1
R03286,5,1
R03287,22,1
R03288,18645,1
R03289,18,1
R03290,18,1
R03291,282,1
R03292,23,1
R03293,22,1
R03294,23,1
R03295,25,1
R03296,14,1
R03297,19,1
R03298,15,1
R03299,20,1
R03300,5,1
R03301,10,1
R03302,19,1
R03303,11,1
R03304,6,1
R03305,11,1
R03306,17,1
R03307,5,1
R03308,19,1
R03309,8,1
R03310,7,1
R03311,6,1
R03312,21,1
R03313,14,1
R03314,100,1
R03315,19,1
R03316,11,1
R03317,6,1
R03318,24,1
R03319,10,1
R03320,269,1
R03321,25,1
R03322,17,1
R03323,16,1
R03324,19,1
R03325,17,1
R03326,25,1
R03327,23,1
R03328,247,1
R03329,248,1
R03330,12045,1
R03331,25,1
R03332,9,1
R03333,13,1
R03334,19,1
R03335,7,1
R03336,9,1
R03337,346,1
R03338,17,1
R03339,6,1
R03340,5,1
R03341,16660,1
R03342,22883,1
R03343,240,1
R03344,262,1
R03345,17374,1
R03346,17,1
R03347,10,1
R03348,18,1
R03349,9,1
R03350,13,1
R03351,23,1
R03352,23,1
R03353,16,1
R03354,14748,1
R03355,8,1
R03356,13,1
R03357,12,1
R03358,335,1
R03359,13,1
R03360,14,1
R03361,18,1
R03362,7,1
R03363,294,1
R03364,10563,1
R03365,23,1
R03366,340,1
R03367,7,1
R03368,12,1
R03369,5,1
R03370,20,1
R03371,25,1
R03372,11,1
R03373,22,1
R03374,16,1
R03375,18,1
R03376,12,1
R03377,19,1
R03378,157,1
R03379,6,1
R03380,25,1
R03381,176,1
R03382,9,1
R03383,5,1
R03384,5,1
R03385,6,1
R03386,22,1
R03387,24,1
R03388,6,1
R03389,20,1
R03390,25,1
R03391,10,1
R03392,22,1
R03393,16,1
R03394,24,1
R03395,18,1
R03396,17,1
R03397,17,1
R03398,10,1
R03399,23002,1
R03400,21,1
R03401,10,1
R03402,21,1
R03403,14,1
R03404,9,1
R03405,13,1
R03406,318,1
R03407,15,1
R03408,17,1
R03409,23,1
R03410,144,1
R03411,210,1
R03412,21,1
R03413,22,1
R03414,381,1
R03415,21,1
R03416,5,1
R03417,9,1
R03418,22,1
R03419,13,1
R03420,18,1
R03421,18,1
R03422,16,1
R03423,23,1
R03424,16,1
R03425,24,1
R03426,15,1
R03427,10,1
R03428,10,1
R03429,169,1
R03430,5,1
R03431,20,1
R03432,15,1
R03433,8,1
R03434,18,1
R03435,21,1
R03436,20,1
R03437,10,1
R03438,18289,1
R03439,10,1
R03440,17,1
R03441,382,1
R03442,15,1
R03443,213,1
R03444,337,1
R03445,8,1
R03446,286,1
R03447,20,1
R03448,14,1
R03449,21,1
R03450,24,1
R03451,14,1
R03452,21,1
R03453,171,1
R03454,18,1
R03455,21,1
R03456,20,1
R03457,18,1
R03458,5,1
R03459,304,1
R03460,12,1
R03461,10,1
R03462,27376,1
R03463,263,1
R03464,9,1
R03465,22,1
R03466,5,1
R03467,23,1
R03468,17,1
R03469,18,1
R03470,11,1
R03471,18671,1
R03472,10,1
