job_id,service_time_ms,priority
P01591,21122,1
P01592,19579,1
P01593,28234,1
P01594,7967,1
P01595,10214,1
P01596,26716,1
P01597,29150,1
P01598,36596,1
P01599,30100,1
P01600,16693,1
P01601,73,0
P01602,20851,1
P01603,66,0
P01604,35,0
P01605,8247,1
P01606,33283,1
P01607,26241,1
P01608,5595,1
P01609,61,0
P01610,30252,1
P01611,32057,1
P01612,7339,1
P01613,26423,1
P01614,5579,1
P01615,11176,1
P01616,37841,1
P01617,160,0
P01618,140,0
P01619,15021,1
P01620,11314,1
P01621,23852,1
P01622,25371,1
P01623,19875,1
P01624,19655,1
P01625,39831,1
P01626,11122,1
P01627,37653,1
P01628,7526,1
P01629,30518,1
P01630,23144,1
P01631,17422,1
P01632,19084,1
P01633,22936,1
P01634,153,0
P01635,15975,1
P01636,6197,1
P01637,149,0
P01638,21288,1
P01639,15759,1
P01640,76,0
P01641,18517,1
P01642,14977,1
P01643,32746,1
P01644,21515,1
P01645,31,0
P01646,173,0
P01647,8978,1
P01648,188,0
P01649,38236,1
P01650,5739,1
P01651,131,0
P01652,131,0
P01653,105,0
P01654,60,0
P01655,17612,1
P01656,18246,1
P01657,10157,1
P01658,37921,1
P01659,21439,1
P01660,2552,1
P01661,10474,1
P01662,83,0
P01663,37054,1
P01664,69,0
P01665,29619,1
P01666,30947,1
P01667,26723,1
P01668,21210,1
P01669,23996,1
P01670,31668,1
P01671,26102,1
P01672,9070,1
P01673,13690,1
P01674,17947,1
P01675,24259,1
P01676,18511,1
P01677,2106,1
P01678,13342,1
P01679,22498,1
P01680,3392,1
P01681,22067,1
P01682,12984,1
P01683,29746,1
P01684,2799,1
P01685,62,0
P01686,31061,1
P01687,6833,1
P01688,15140,1
P01689,11181,1
P01690,32204,1
P01691,2596,1
P01692,36811,1
P01693,11017,1
P01694,2750,1
P01695,14258,1
P01696,20690,1
P01697,30430,1
P01698,8440,1
P01699,12161,1
P01700,18955,1
P01701,12757,1
P01702,29329,1
P01703,8251,1
P01704,11105,1
P01705,35001,1
P01706,7538,1
P01707,18443,1
P01708,10082,1
P01709,10490,1
P01710,30189,1
P01711,39157,1
P01712,133,0
P01713,28094,1
P01714,5339,1
P01715,22499,1
P01716,21976,1
P01717,30929,1
P01718,58,0
P01719,21585,1
P01720,37653,1
P01721,13483,1
P01722,37695,1
P01723,187,0
P01724,10896,1
P01725,22053,1
P01726,185,0
P01727,13325,1
P01728,38618,1
P01729,35038,1
P01730,7591,1
P01731,3909,1
P01732,39167,1
P01733,6118,1
P01734,38119,1
P01735,14421,1
P01736,116,0
P01737,73,0
P01738,3351,1
P01739,43,0
P01740,29767,1
P01741,28026,1
P01742,39814,1
P01743,25773,1
P01744,29801,1
P01745,53,0
P01746,7115,1
P01747,21280,1
P01748,23829,1
P01749,140,0
P01750,36954,1
P01751,13616,1
P01752,30816,1
P01753,22279,1
P01754,178,0
P01755,27406,1
P01756,7277,1
P01757,38733,1
P01758,14643,1
P01759,30971,1
P01760,8377,1
P01761,7781,1
P01762,12436,1
P01763,13180,1
P01764,14070,1
P01765,30952,1
P01766,10923,1
P01767,22802,1
P01768,19811,1
P01769,89,0
P01770,10355,1
P01771,17336,1
P01772,183,0
P01773,35037,1
P01774,38751,1
P01775,20690,1
P01776,28811,1
P01777,36958,1
P01778,12132,1
P01779,36114,1
P01780,27,0
P01781,38702,1
P01782,39507,1
P01783,57,0
P01784,21,0
P01785,26100,1
P01786,10520,1
P01787,37407,1
P01788,6385,1
P01789,9651,1
P01790,75,0
P01791,23277,1
P01792,8464,1
P01793,24,0
P01794,126,0
P01795,161,0
P01796,19345,1
P01797,2709,1
P01798,21661,1
P01799,24421,1
P01800,52,0
P01801,14217,1
P01802,16754,1
P01803,13749,1
P01804,14302,1
P01805,33946,1
P01806,195,0
P01807,165,0
P01808,132,0
P01809,31582,1
P01810,11596,1
P01811,13774,1
P01812,16543,1
P01813,2814,1
P01814,37242,1
P01815,9342,1
P01816,11567,1
P01817,30724,1
P01818,33774,1
P01819,20035,1
P01820,10392,1
P01821,11957,1
P01822,8134,1
P01823,12863,1
P01824,37576,1
P01825,10174,1
P01826,29003,1
P01827,2261,1
P01828,16099,1
P01829,35507,1
P01830,102,0
P01831,104,0
P01832,28136,1
P01833,107,0
P01834,23368,1
P01835,7927,1
P01836,117,0
P01837,12481,1
P01838,12300,1
P01839,3578,1
P01840,30506,1
P01841,11032,1
P01842,14192,1
P01843,30142,1
P01844,26875,1
P01845,29716,1
P01846,22955,1
P01847,35473,1
P01848,8711,1
P01849,18607,1
P01850,21331,1
P01851,186,0
P01852,13417,1
P01853,157,0
P01854,32462,1
P01855,7186,1
P01856,160,0
P01857,37304,1
P01858,7330,1
P01859,31468,1
P01860,3255,1
P01861,130,0
P01862,95,0
P01863,38256,1
P01864,13401,1
P01865,15199,1
P01866,30064,1
P01867,15161,1
P01868,21017,1
P01869,4942,1
P01870,17724,1
P01871,36890,1
P01872,154,0
P01873,15973,1
P01874,22137,1
P01875,16102,1
P01876,23730,1
P01877,15233,1
P01878,158,0
P01879,5201,1
P01880,32995,1
P01881,12542,1
P01882,8753,1
P01883,8274,1
P01884,25102,1
P01885,6301,1
P01886,23264,1
P01887,5183,1
P01888,9466,1
P01889,28581,1
P01890,13834,1
P01891,28715,1
P01892,20620,1
P01893,4950,1
P01894,14110,1
P01895,46,0
P01896,17676,1
P01897,175,0
P01898,39608,1
P01899,34835,1
P01900,22385,1
P01901,33020,1
P01902,29525,1
P01903,11986,1
P01904,98,0
P01905,126,0
P01906,86,0
P01907,35314,1
P01908,31,0
P01909,27339,1
P01910,26184,1
P01911,26142,1
P01912,37489,1
P01913,108,0
P01914,17824,1
P01915,38997,1
P01916,8526,1
P01917,24371,1
P01918,3738,1
P01919,28676,1
P01920,13134,1
P01921,32658,1
P01922,28156,1
P01923,63,0
P01924,26513,1
P01925,29309,1
P01926,29997,1
P01927,19906,1
P01928,36120,1
P01929,23498,1
P01930,28387,1
P01931,39204,1
P01932,15736,1
P01933,38693,1
P01934,5353,1
P01935,9136,1
P01936,110,0
P01937,13775,1
P01938,10618,1
P01939,5761,1
P01940,55,0
P01941,28980,1
P01942,30138,1
P01943,32592,1
P01944,5505,1
P01945,34546,1
P01946,13366,1
P01947,35769,1
P01948,16243,1
P01949,13620,1
P01950,20719,1
P01951,14576,1
P01952,14912,1
P01953,96,0
P01954,13999,1
P01955,15139,1
P01956,7695,1
P01957,3193,1
P01958,32983,1
P01959,31723,1
P01960,11771,1
P01961,16824,1
P01962,22763,1
P01963,37402,1
P01964,18962,1
P01965,19709,1
P01966,183,0
P01967,17723,1
P01968,8403,1
P01969,33570,1
P01970,16610,1
P01971,34839,1
P01972,4086,1
P01973,36098,1
P01974,23384,1
P01975,6304,1
P01976,27675,1
P01977,110,0
P01978,35340,1
P01979,29806,1
P01980,8359,1
P01981,28844,1
P01982,35,0
P01983,6556,1
P01984,10820,1
P01985,102,0
P01986,33857,1
P01987,6963,1
P01988,25354,1
P01989,36758,1
P01990,32472,1
P01991,36272,1
P01992,27105,1
P01993,25035,1
P01994,30782,1
P01995,7855,1
P01996,5293,1
P01997,33391,1
P01998,14594,1
P01999,32452,1
P02000,39464,1
P02001,39005,1
P02002,32304,1
P02003,20131,1
P02004,6815,1
P02005,14832,1
P02006,87,0
P02007,6768,1
P02008,39277,1
P02009,36243,1
P02010,8875,1
P02011,28393,1
P02012,165,0
P02013,18787,1
P02014,34,0
P02015,27577,1
P02016,3722,1
P02017,30055,1
P02018,101,0
P02019,31438,1
P02020,3989,1
P02021,26028,1
P02022,6086,1
P02023,17964,1
P02024,31759,1
P02025,6620,1
P02026,11840,1
P02027,35583,1
P02028,17218,1
P02029,23139,1
P02030,181,0
P02031,36097,1
P02032,7285,1
P02033,34773,1
P02034,25409,1
P02035,29431,1
P02036,31838,1
P02037,60,0
P02038,35948,1
P02039,23431,1
P02040,8647,1
P02041,160,0
P02042,2000,1
P02043,13219,1
P02044,26533,1
P02045,5765,1
P02046,19664,1
P02047,2894,1
P02048,39309,1
P02049,155,0
P02050,36321,1
P02051,23753,1
P02052,165,0
P02053,37502,1
P02054,35808,1
P02055,29115,1
P02056,23961,1
P02057,30337,1
P02058,2956,1
P02059,19701,1
P02060,19676,1
P02061,21317,1
P02062,58,0
P02063,36888,1
P02064,130,0
P02065,24663,1
P02066,169,0
P02067,34828,1
P02068,25835,1
P02069,27360,1
P02070,25597,1
P02071,141,0
P02072,69,0
P02073,26617,1
P02074,35925,1
P02075,16988,1
P02076,26603,1
P02077,39227,1
P02078,35052,1
P02079,39358,1
P02080,9165,1
P02081,29109,1
P02082,180,0
P02083,15313,1
P02084,17416,1
P02085,39428,1
P02086,4726,1
P02087,25890,1
P02088,3963,1
P02089,35189,1
P02090,29309,1
P02091,15376,1
P02092,36,0
P02093,30716,1
P02094,39930,1
P02095,98,0
P02096,39263,1
P02097,15000,1
P02098,31447,1
P02099,13435,1
P02100,24934,1
P02101,40,0
P02102,90,0
P02103,7622,1
P02104,36894,1
P02105,23753,1
P02106,21067,1
P02107,3143,1
P02108,26490,1
P02109,145,0
P02110,9643,1
P02111,34388,1
P02112,23,0
P02113,5088,1
P02114,4250,1
P02115,36,0
P02116,28891,1
P02117,24584,1
P02118,29625,1
P02119,3595,1
P02120,17712,1
P02121,37625,1
P02122,7457,1
P02123,23082,1
P02124,23290,1
P02125,66,0
P02126,29826,1
P02127,20606,1
P02128,36643,1
P02129,8596,1
P02130,11743,1
P02131,16323,1
P02132,31317,1
P02133,119,0
P02134,29897,1
P02135,27191,1
P02136,8614,1
P02137,153,0
P02138,4826,1
P02139,29312,1
P02140,18174,1
P02141,6432,1
P02142,31659,1
P02143,30015,1
P02144,30499,1
P02145,19819,1
P02146,15549,1
P02147,19856,1
P02148,48,0
P02149,189,0
P02150,28188,1
P02151,35038,1
P02152,8424,1
P02153,142,0
P02154,153,0
P02155,34463,1
P02156,18036,1
P02157,15194,1
P02158,22,0
P02159,15533,1
P02160,2767,1
P02161,8131,1
P02162,82,0
P02163,9604,1
P02164,179,0
P02165,42,0
P02166,9235,1
P02167,11376,1
P02168,38485,1
P02169,20515,1
P02170,30509,1
P02171,161,0
P02172,12192,1
P02173,9807,1
P02174,31545,1
P02175,158,0
P02176,21479,1
P02177,23109,1
P02178,8001,1
P02179,143,0
P02180,2413,1
P02181,168,0
P02182,38004,1
P02183,4546,1
P02184,30075,1
P02185,25037,1
P02186,26577,1
P02187,32601,1
P02188,12492,1
P02189,193,0
P02190,46,0
P02191,105,0
P02192,32644,1
P02193,69,0
P02194,15603,1
P02195,10399,1
P02196,27079,1
P02197,163,0
P02198,89,0
P02199,6155,1
P02200,10609,1
P02201,31027,1
P02202,24071,1
P02203,9962,1
P02204,170,0
P02205,181,0
P02206,34,0
P02207,22,0
P02208,7823,1
P02209,132,0
P02210,29985,1
P02211,24869,1
P02212,15037,1
P02213,23592,1
P02214,136,0
P02215,3050,1
P02216,25751,1
P02217,24045,1
P02218,23166,1
P02219,4444,1
P02220,109,0
P02221,15032,1
P02222,23904,1
P02223,10614,1
P02224,26798,1
P02225,19437,1
P02226,32677,1
P02227,29684,1
P02228,10946,1
P02229,17590,1
P02230,25965,1
P02231,22164,1
P02232,95,0
P02233,31286,1
P02234,56,0
P02235,22193,1
P02236,28976,1
P02237,90,0
P02238,150,0
P02239,20494,1
P02240,53,0
P02241,184,0
P02242,10106,1
P02243,20635,1
P02244,28933,1
P02245,28833,1
P02246,19834,1
P02247,14636,1
P02248,24073,1
P02249,25352,1
P02250,125,0
P02251,24209,1
P02252,7970,1
P02253,10940,1
P02254,14352,1
P02255,35567,1
P02256,26358,1
P02257,77,0
P02258,24209,1
P02259,17180,1
P02260,22408,1
P02261,11552,1
P02262,10648,1
P02263,13829,1
P02264,125,0
P02265,132,0
P02266,10992,1
P02267,26516,1
P02268,36278,1
P02269,14785,1
P02270,187,0
P02271,48,0
P02272,23212,1
P02273,38376,1
P02274,7001,1
P02275,79,0
P02276,27462,1
P02277,21301,1
P02278,145,0
P02279,152,0
P02280,29078,1
P02281,39424,1
P02282,24424,1
P02283,80,0
P02284,11036,1
P02285,7872,1
P02286,32716,1
P02287,188,0
P02288,25571,1
P02289,32655,1
P02290,35885,1
P02291,24491,1
P02292,11943,1
P02293,5239,1
P02294,24868,1
P02295,11109,1
P02296,6861,1
P02297,34640,1
P02298,13439,1
P02299,14031,1
P02300,27117,1
P02301,6848,1
P02302,30521,1
P02303,29772,1
P02304,15419,1
P02305,29080,1
P02306,33573,1
P02307,30229,1
P02308,75,0
P02309,29582,1
P02310,29299,1
P02311,36090,1
P02312,24777,1
P02313,27508,1
P02314,21022,1
P02315,30221,1
P02316,26740,1
P02317,145,0
P02318,15955,1
P02319,7309,1
P02320,34121,1
P02321,17652,1
P02322,26255,1
P02323,28607,1
P02324,135,0
P02325,23789,1
P02326,6036,1
P02327,16381,1
P02328,6344,1
P02329,15086,1
P02330,17787,1
P02331,4355,1
P02332,33031,1
P02333,7085,1
P02334,39970,1
P02335,2527,1
P02336,34808,1
P02337,13151,1
P02338,7350,1
P02339,26736,1
P02340,74,0
P02341,11324,1
P02342,22,0
P02343,14301,1
P02344,97,0
P02345,176,0
P02346,32894,1
P02347,13422,1
P02348,173,0
P02349,7252,1
P02350,28347,1
P02351,30888,1
P02352,6498,1
P02353,8386,1
P02354,24881,1
P02355,6822,1
P02356,25048,1
P02357,43,0
P02358,38597,1
P02359,10902,1
P02360,7210,1
P02361,7260,1
P02362,9535,1
P02363,12270,1
P02364,11120,1
P02365,25927,1
P02366,32868,1
P02367,37287,1
P02368,32221,1
P02369,23610,1
P02370,34,0
P02371,23131,1
P02372,9592,1
P02373,36349,1
P02374,88,0
P02375,20550,1
P02376,38081,1
P02377,23,0
P02378,13520,1
P02379,27753,1
P02380,27,0
P02381,26,0
P02382,18224,1
P02383,20775,1
P02384,42,0
P02385,9536,1
P02386,78,0
P02387,25905,1
P02388,5442,1
P02389,3619,1
P02390,37922,1
P02391,33806,1
P02392,130,0
P02393,13497,1
P02394,17701,1
P02395,168,0
P02396,107,0
P02397,108,0
P02398,8952,1
P02399,39497,1
P02400,75,0
P02401,71,0
P02402,36253,1
P02403,70,0
P02404,16199,1
P02405,38998,1
P02406,155,0
P02407,27722,1
P02408,21686,1
P02409,10475,1
P02410,33785,1
P02411,12948,1
P02412,135,0
P02413,13783,1
P02414,3376,1
P02415,3800,1
P02416,29723,1
P02417,69,0
P02418,109,0
P02419,32263,1
P02420,21827,1
P02421,26406,1
P02422,33232,1
P02423,36692,1
P02424,19298,1
P02425,91,0
P02426,5178,1
P02427,36706,1
P02428,141,0
P02429,25173,1
P02430,161,0
P02431,6485,1
P02432,4634,1
P02433,42,0
P02434,26865,1
P02435,120,0
P02436,20077,1
P02437,17920,1
P02438,98,0
P02439,21910,1
P02440,32797,1
P02441,22994,1
P02442,15917,1
P02443,105,0
P02444,73,0
P02445,3298,1
P02446,12732,1
P02447,123,0
P02448,26403,1
P02449,84,0
P02450,10113,1
P02451,6168,1
P02452,73,0
P02453,12613,1
P02454,95,0
P02455,11806,1
P02456,24649,1
P02457,12630,1
P02458,86,0
P02459,134,0
P02460,23,0
P02461,12417,1
P02462,28919,1
P02463,21972,1
P02464,35077,1
P02465,9960,1
P02466,6286,1
P02467,21451,1
P02468,5856,1
P02469,27931,1
P02470,2641,1
P02471,10997,1
P02472,6390,1
P02473,141,0
P02474,22246,1
P02475,29609,1
P02476,33,0
P02477,153,0
P02478,25727,1
P02479,10025,1
P02480,23995,1
P02481,34611,1
P02482,19961,1
P02483,58,0
P02484,129,0
P02485,140,0
P02486,6345,1
P02487,5005,1
P02488,13192,1
P02489,20932,1
P02490,23171,1
P02491,13831,1
P02492,28237,1
P02493,15455,1
P02494,16892,1
P02495,26027,1
P02496,4584,1
P02497,37355,1
P02498,30320,1
P02499,18457,1
P02500,128,0
P02501,5280,1
P02502,144,0
P02503,35385,1
P02504,36792,1
P02505,22442,1
P02506,28587,1
P02507,12864,1
P02508,17574,1
P02509,32493,1
P02510,18939,1
P02511,200,0
P02512,29135,1
P02513,12033,1
P02514,35416,1
P02515,36081,1
P02516,23531,1
P02517,27308,1
P02518,44,0
P02519,30222,1
P02520,31481,1
P02521,39488,1
P02522,38353,1
P02523,3051,1
P02524,5117,1
P02525,32553,1
P02526,32370,1
P02527,15523,1
P02528,18254,1
P02529,32772,1
P02530,38034,1
P02531,26569,1
P02532,10053,1
P02533,45,0
P02534,70,0
P02535,19775,1
P02536,13610,1
P02537,22913,1
P02538,23340,1
P02539,28531,1
P02540,3875,1
P02541,153,0
P02542,41,0
P02543,39129,1
P02544,27091,1
P02545,36692,1
P02546,28591,1
P02547,30004,1
P02548,5419,1
P02549,115,0
P02550,19951,1
P02551,24188,1
P02552,3058,1
P02553,17911,1
P02554,12829,1
P02555,10708,1
P02556,14676,1
P02557,20105,1
P02558,26810,1
P02559,3456,1
P02560,12710,1
P02561,20398,1
P02562,11973,1
P02563,13891,1
P02564,35743,1
P02565,139,0
P02566,17370,1
P02567,24295,1
P02568,21772,1
P02569,9494,1
P02570,8396,1
P02571,30029,1
P02572,57,0
P02573,126,0
P02574,7587,1
P02575,166,0
P02576,12478,1
P02577,8345,1
P02578,7723,1
P02579,7955,1
P02580,6277,1
P02581,11183,1
P02582,20991,1
P02583,128,0
P02584,6013,1
P02585,35185,1
P02586,129,0
P02587,2239,1
P02588,140,0
P02589,22186,1
P02590,24996,1
P02591,22781,1
P02592,2582,1
P02593,5602,1
P02594,17868,1
P02595,123,0
P02596,10525,1
P02597,23361,1
P02598,50,0
P02599,9706,1
P02600,34831,1
P02601,17346,1
P02602,159,0
P02603,10966,1
P02604,32963,1
P02605,36132,1
P02606,62,0
P02607,35088,1
P02608,124,0
P02609,11428,1
P02610,9749,1
P02611,32973,1
P02612,18084,1
P02613,131,0
P02614,6144,1
P02615,16485,1
P02616,23250,1
P02617,23,0
P02618,18958,1
P02619,20468,1
P02620,29990,1
P02621,32,0
P02622,114,0
P02623,12372,1
P02624,28224,1
P02625,14755,1
P02626,22834,1
P02627,5174,1
P02628,11474,1
P02629,8873,1
P02630,73,0
P02631,30368,1
P02632,151,0
P02633,15614,1
P02634,39507,1
P02635,26683,1
P02636,8832,1
P02637,59,0
P02638,103,0
P02639,8574,1
P02640,34992,1
P02641,25331,1
P02642,10144,1
P02643,44,0
P02644,37100,1
P02645,39749,1
P02646,132,0
P02647,20474,1
P02648,14235,1
P02649,4749,1
P02650,10252,1
P02651,22813,1
P02652,179,0
P02653,174,0
P02654,20686,1
P02655,36204,1
P02656,28098,1
P02657,25759,1
P02658,42,0
P02659,61,0
P02660,182,0
P02661,8574,1
P02662,17188,1
P02663,15251,1
P02664,84,0
P02665,29146,1
P02666,39099,1
P02667,14826,1
P02668,9718,1
P02669,12749,1
P02670,41,0
P02671,13367,1
P02672,37103,1
P02673,28045,1
P02674,37754,1
P02675,111,0
P02676,124,0
P02677,15922,1
P02678,25398,1
P02679,39093,1
P02680,22139,1
P02681,25111,1
P02682,5949,1
P02683,18741,1
P02684,18513,1
P02685,30,0
P02686,143,0
P02687,16175,1
P02688,35652,1
P02689,29,0
P02690,19207,1
P02691,34716,1
P02692,89,0
P02693,3720,1
P02694,35473,1
P02695,133,0
P02696,23426,1
P02697,23806,1
P02698,31052,1
P02699,18256,1
P02700,17533,1
P02701,24203,1
P02702,90,0
P02703,5076,1
P02704,129,0
P02705,3997,1
P02706,19233,1
P02707,3768,1
P02708,30,0
P02709,6774,1
P02710,16659,1
P02711,36081,1
P02712,49,0
P02713,112,0
P02714,29959,1
P02715,21987,1
P02716,6624,1
P02717,46,0
P02718,16778,1
P02719,5047,1
P02720,34762,1
P02721,31520,1
P02722,27181,1
P02723,24308,1
P02724,153,0
P02725,157,0
P02726,8047,1
P02727,7306,1
P02728,2045,1
P02729,67,0
P02730,36613,1
P02731,12063,1
P02732,36601,1
P02733,30657,1
P02734,5007,1
P02735,6254,1
P02736,22,0
P02737,39301,1
P02738,3248,1
P02739,35202,1
P02740,13469,1
P02741,152,0
P02742,8215,1
P02743,4539,1
P02744,11248,1
P02745,19199,1
P02746,38171,1
P02747,38744,1
P02748,17352,1
P02749,14810,1
P02750,10765,1
P02751,4713,1
P02752,109,0
P02753,171,0
P02754,34816,1
P02755,21909,1
P02756,33195,1
P02757,87,0
P02758,23008,1
P02759,27627,1
P02760,11225,1
P02761,2436,1
P02762,4097,1
P02763,17984,1
P02764,7396,1
P02765,32650,1
P02766,22597,1
P02767,10113,1
P02768,14396,1
P02769,14073,1
P02770,16538,1
P02771,21435,1
P02772,16252,1
P02773,36399,1
P02774,38161,1
P02775,141,0
P02776,32393,1
P02777,15526,1
P02778,167,0
P02779,36228,1
P02780,15497,1
P02781,180,0
P02782,27398,1
P02783,25350,1
P02784,8359,1
P02785,27231,1
P02786,152,0
P02787,29692,1
P02788,34512,1
P02789,60,0
P02790,18687,1
P02791,7000,1
P02792,138,0
P02793,29647,1
P02794,25085,1
P02795,20472,1
P02796,29,0
P02797,118,0
P02798,32940,1
P02799,29947,1
P02800,20653,1
P02801,8970,1
P02802,16731,1
P02803,15027,1
P02804,16572,1
P02805,32876,1
P02806,10788,1
P02807,45,0
P02808,26805,1
P02809,27283,1
P02810,12823,1
P02811,30228,1
P02812,14797,1
P02813,7217,1
P02814,191,0
P02815,7732,1
P02816,21116,1
P02817,47,0
P02818,31355,1
P02819,5892,1
P02820,194,0
P02821,34297,1
P02822,16825,1
P02823,22813,1
P02824,26734,1
P02825,25046,1
P02826,24673,1
P02827,28905,1
P02828,19689,1
P02829,10102,1
P02830,16164,1
P02831,4480,1
P02832,6334,1
P02833,28382,1
P02834,15531,1
P02835,13279,1
P02836,174,0
P02837,17165,1
P02838,29045,1
P02839,39123,1
P02840,178,0
P02841,8910,1
P02842,35816,1
P02843,4392,1
P02844,13198,1
P02845,83,0
P02846,4610,1
P02847,14907,1
P02848,103,0
P02849,39979,1
P02850,38589,1
P02851,36558,1
P02852,54,0
P02853,39334,1
P02854,7619,1
P02855,115,0
P02856,38377,1
P02857,34071,1
P02858,20533,1
P02859,22343,1
P02860,10301,1
P02861,9032,1
P02862,50,0
P02863,11270,1
P02864,2253,1
P02865,33488,1
P02866,82,0
P02867,28636,1
P02868,173,0
P02869,13221,1
P02870,184,0
P02871,51,0
P02872,28787,1
P02873,16652,1
P02874,31348,1
P02875,6930,1
P02876,24328,1
P02877,3950,1
P02878,27083,1
P02879,27604,1
P02880,180,0
P02881,29237,1
P02882,32279,1
P02883,16595,1
P02884,24938,1
P02885,34,0
P02886,17111,1
P02887,56,0
P02888,30994,1
P02889,48,0
P02890,39647,1
P02891,20818,1
P02892,33248,1
P02893,155,0
P02894,4182,1
P02895,65,0
P02896,9552,1
P02897,176,0
P02898,4406,1
P02899,135,0
P02900,38098,1
P02901,5935,1
P02902,7760,1
P02903,19089,1
P02904,19284,1
P02905,29716,1
P02906,23608,1
P02907,32107,1
P02908,7054,1
P02909,13412,1
P02910,17992,1
P02911,38186,1
P02912,25730,1
P02913,36565,1
P02914,33912,1
P02915,135,0
P02916,16886,1
P02917,31864,1
P02918,49,0
P02919,3292,1
P02920,3497,1
P02921,22224,1
P02922,20637,1
P02923,17516,1
P02924,32476,1
P02925,120,0
P02926,2861,1
P02927,12573,1
P02928,13083,1
P02929,80,0
P02930,22415,1
P02931,5066,1
P02932,19373,1
P02933,31369,1
P02934,25146,1
P02935,22311,1
P02936,23117,1
P02937,11165,1
P02938,20077,1
P02939,35769,1
P02940,20624,1
P02941,35839,1
P02942,28119,1
P02943,9796,1
P02944,26970,1
P02945,3340,1
P02946,9901,1
P02947,14428,1
P02948,96,0
P02949,11781,1
P02950,4180,1
P02951,174,0
P02952,34801,1
P02953,20635,1
P02954,8246,1
P02955,36179,1
P02956,34672,1
P02957,34596,1
P02958,151,0
P02959,10263,1
P02960,35657,1
P02961,58,0
P02962,122,0
P02963,8547,1
P02964,20,0
P02965,13379,1
P02966,27988,1
P02967,3270,1
P02968,15630,1
P02969,27760,1
P02970,24638,1
P02971,15521,1
P02972,35046,1
P02973,32970,1
P02974,38699,1
P02975,22535,1
P02976,30626,1
P02977,31836,1
P02978,21,0
P02979,28260,1
P02980,21463,1
P02981,12200,1
P02982,5864,1
P02983,20461,1
P02984,18889,1
P02985,5710,1
P02986,28301,1
P02987,2372,1
P02988,14493,1
P02989,36395,1
P02990,31643,1
P02991,21,0
P02992,13715,1
P02993,18697,1
P02994,136,0
P02995,26746,1
P02996,20013,1
P02997,29848,1
P02998,19189,1
P02999,22443,1
P03000,2340,1
P03001,36921,1
P03002,52,0
P03003,18107,1
P03004,18117,1
P03005,25102,1
P03006,35766,1
P03007,4110,1
P03008,2931,1
P03009,27160,1
P03010,99,0
P03011,34722,1
P03012,5891,1
P03013,16361,1
P03014,21753,1
P03015,30306,1
P03016,33358,1
P03017,3378,1
P03018,5607,1
P03019,12063,1
P03020,33575,1
P03021,133,0
P03022,29411,1
P03023,36000,1
P03024,3831,1
P03025,96,0
P03026,21093,1
P03027,24026,1
P03028,26852,1
P03029,3878,1
P03030,10791,1
P03031,154,0
P03032,102,0
P03033,11603,1
P03034,7348,1
P03035,28730,1
P03036,11683,1
P03037,22466,1
P03038,177,0
P03039,196,0
P03040,6965,1
P03041,3897,1
P03042,20,0
P03043,194,0
P03044,11969,1
P03045,11715,1
P03046,76,0
P03047,29221,1
P03048,94,0
P03049,13315,1
P03050,35,0
P03051,25211,1
P03052,7945,1
P03053,30764,1
P03054,7439,1
P03055,35794,1
P03056,32984,1
P03057,28263,1
P03058,21690,1
P03059,35975,1
P03060,14160,1
P03061,14240,1
P03062,31499,1
P03063,14140,1
P03064,81,0
P03065,36639,1
P03066,189,0
P03067,19145,1
P03068,23301,1
P03069,29095,1
P03070,23709,1
P03071,21987,1
P03072,17794,1
P03073,33471,1
P03074,11808,1
P03075,3100,1
P03076,39483,1
P03077,9316,1
P03078,36168,1
P03079,10300,1
P03080,2246,1
P03081,6029,1
P03082,47,0
P03083,36362,1
P03084,14107,1
P03085,29932,1
P03086,39263,1
P03087,11497,1
P03088,36928,1
P03089,36308,1
P03090,187,0
P03091,3645,1
P03092,17760,1
P03093,146,0
P03094,14021,1
P03095,21779,1
P03096,22937,1
P03097,17575,1
P03098,19287,1
P03099,21,0
P03100,7068,1
P03101,9242,1
P03102,28913,1
P03103,27360,1
P03104,38101,1
P03105,23121,1
P03106,33755,1
P03107,44,0
P03108,13413,1
P03109,24993,1
P03110,23900,1
P03111,122,0
P03112,8322,1
P03113,5300,1
P03114,18409,1
P03115,28559,1
P03116,9079,1
P03117,62,0
P03118,15234,1
P03119,35394,1
P03120,37779,1
P03121,30717,1
P03122,18367,1
P03123,150,0
P03124,38469,1
P03125,39709,1
P03126,10923,1
P03127,10132,1
P03128,14063,1
P03129,32,0
P03130,19911,1
P03131,9746,1
P03132,33931,1
P03133,60,0
P03134,21740,1
P03135,24111,1
P03136,3440,1
P03137,151,0
P03138,36314,1
P03139,30886,1
P03140,23513,1
P03141,37285,1
P03142,14294,1
P03143,14241,1
P03144,18769,1
P03145,29972,1
P03146,18543,1
P03147,102,0
P03148,32731,1
P03149,29882,1
P03150,16142,1
P03151,12895,1
P03152,18371,1
P03153,12539,1
P03154,21611,1
P03155,7229,1
P03156,4973,1
P03157,9315,1
P03158,21153,1
P03159,37673,1
P03160,39396,1
P03161,31217,1
P03162,11400,1
P03163,131,0
P03164,31239,1
P03165,5819,1
P03166,8137,1
P03167,25653,1
P03168,32276,1
P03169,39624,1
P03170,20802,1
P03171,39076,1
P03172,20,0
P03173,30619,1
P03174,24517,1
P03175,29606,1
P03176,4147,1
P03177,6952,1
P03178,32008,1
P03179,13205,1
