job_id,service_time_ms,priority
M01599,19330,2
M01600,128,0
M01601,117,0
M01602,1355,1
M01603,1474,1
M01604,3060,2
M01605,1542,2
M01606,4733,2
M01607,10947,2
M01608,5284,2
M01609,1362,1
M01610,1030,1
M01611,63,0
M01612,10461,2
M01613,882,1
M01614,1658,2
M01615,1697,1
M01616,16133,2
M01617,104,0
M01618,18104,2
M01619,5539,2
M01620,1487,2
M01621,19144,2
M01622,6598,2
M01623,1759,1
M01624,18275,2
M01625,13132,2
M01626,9441,2
M01627,9283,2
M01628,26,0
M01629,16033,2
M01630,1409,1
M01631,16449,2
M01632,5282,2
M01633,1029,1
M01634,16848,2
M01635,16738,2
M01636,9178,2
M01637,13709,2
M01638,394,1
M01639,16532,2
M01640,9796,2
M01641,12881,2
M01642,1659,1
M01643,18181,2
M01644,9861,2
M01645,19960,2
M01646,5082,2
M01647,1317,1
M01648,14704,2
M01649,10619,2
M01650,1684,1
M01651,27,0
M01652,7183,2
M01653,7121,2
M01654,7736,2
M01655,12762,2
M01656,15910,2
M01657,111,0
M01658,1310,1
M01659,1930,1
M01660,12299,2
M01661,4683,2
M01662,129,0
M01663,14204,2
M01664,667,1
M01665,14742,2
M01666,16,0
M01667,98,0
M01668,780,1
M01669,157,1
M01670,1763,1
M01671,1688,1
M01672,1295,1
M01673,16,0
M01674,18271,2
M01675,9203,2
M01676,8744,2
M01677,10417,2
M01678,109,0
M01679,1547,1
M01680,1342,1
M01681,18535,2
M01682,11942,2
M01683,9643,2
M01684,148,0
M01685,13288,2
M01686,1974,2
M01687,6017,2
M01688,11887,2
M01689,18595,2
M01690,12968,2
M01691,17414,2
M01692,871,1
M01693,975,1
M01694,8624,2
M01695,826,1
M01696,1319,1
M01697,7032,2
M01698,722,1
M01699,3332,2
M01700,4051,2
M01701,115,0
M01702,17216,2
M01703,19388,2
M01704,10018,2
M01705,1434,1
M01706,11425,2
M01707,19240,2
M01708,10881,2
M01709,106,0
M01710,19280,2
M01711,108,0
M01712,1358,1
M01713,288,1
M01714,869,1
M01715,8987,2
M01716,9155,2
M01717,966,2
M01718,11870,2
M01719,1905,1
M01720,5074,2
M01721,1919,1
M01722,140,0
M01723,1264,1
M01724,8270,2
M01725,5039,2
M01726,1778,1
M01727,1673,1
M01728,2527,2
M01729,18988,2
M01730,850,1
M01731,16320,2
M01732,1976,1
M01733,29,0
M01734,15972,2
M01735,1667,1
M01736,12302,2
M01737,6010,2
M01738,1488,1
M01739,1769,1
M01740,10564,2
M01741,1182,1
M01742,3068,2
M01743,7529,2
M01744,11866,2
M01745,10958,2
M01746,1341,1
M01747,42,0
M01748,7536,2
M01749,1959,2
M01750,8540,2
M01751,13664,2
M01752,16467,2
M01753,797,1
M01754,4832,2
M01755,11521,2
M01756,17876,2
M01757,6243,2
M01758,1306,1
M01759,16700,2
M01760,9251,2
M01761,1826,1
M01762,1576,1
M01763,3857,2
M01764,17882,2
M01765,1946,2
M01766,12467,2
M01767,1075,1
M01768,17197,2
M01769,8430,2
M01770,14306,2
M01771,3628,2
M01772,61,0
M01773,18877,2
M01774,15243,2
M01775,481,1
M01776,143,0
M01777,4516,2
M01778,5100,2
M01779,15919,2
M01780,9131,2
M01781,983,1
M01782,47,0
M01783,17630,2
M01784,15007,2
M01785,11441,2
M01786,17809,2
M01787,16277,2
M01788,19439,2
M01789,52,0
M01790,7723,2
M01791,1373,1
M01792,8198,2
M01793,9860,2
M01794,103,0
M01795,18116,2
M01796,14151,2
M01797,16353,2
M01798,1579,1
M01799,11259,2
M01800,14793,2
M01801,1826,1
M01802,117,0
M01803,16670,2
M01804,17536,2
M01805,80,0
M01806,6538,2
M01807,7139,2
M01808,12135,2
M01809,8829,2
M01810,1853,1
M01811,12634,2
M01812,15950,2
M01813,10366,2
M01814,18,0
M01815,1236,1
M01816,1067,2
M01817,19199,2
M01818,3765,2
M01819,100,0
M01820,4071,2
M01821,2633,2
M01822,3070,2
M01823,1100,2
M01824,21,0
M01825,9186,2
M01826,18454,2
M01827,16837,2
M01828,14125,2
M01829,409,1
M01830,1848,1
M01831,14379,2
M01832,1383,1
M01833,10040,2
M01834,11703,2
M01835,417,1
M01836,54,0
M01837,7878,2
M01838,1340,1
M01839,10921,2
M01840,164,1
M01841,14402,2
M01842,1679,1
M01843,763,1
M01844,937,1
M01845,585,1
M01846,86,0
M01847,4084,2
M01848,18,0
M01849,226,1
M01850,15601,2
M01851,17545,2
M01852,8385,2
M01853,12263,2
M01854,1698,1
M01855,13,0
M01856,572,2
M01857,17692,2
M01858,18559,2
M01859,1162,1
M01860,15224,2
M01861,15735,2
M01862,1790,2
M01863,1477,1
M01864,13890,2
M01865,19404,2
M01866,12556,2
M01867,4311,2
M01868,4641,2
M01869,12791,2
M01870,98,0
M01871,113,0
M01872,394,1
M01873,3556,2
M01874,7400,2
M01875,12020,2
M01876,115,0
M01877,16855,2
M01878,77,0
M01879,5520,2
M01880,1530,1
M01881,77,0
M01882,697,1
M01883,1153,1
M01884,10597,2
M01885,11064,2
M01886,17823,2
M01887,93,0
M01888,96,0
M01889,9240,2
M01890,242,1
M01891,1857,1
M01892,462,1
M01893,16330,2
M01894,19346,2
M01895,7596,2
M01896,7175,2
M01897,12252,2
M01898,43,0
M01899,15028,2
M01900,18887,2
M01901,578,1
M01902,4756,2
M01903,723,1
M01904,31,0
M01905,16618,2
M01906,231,1
M01907,687,1
M01908,1026,1
M01909,11849,2
M01910,6757,2
M01911,47,0
M01912,1258,1
M01913,3948,2
M01914,49,0
M01915,5904,2
M01916,1843,1
M01917,8492,2
M01918,12307,2
M01919,3838,2
M01920,83,0
M01921,11020,2
M01922,1357,1
M01923,16296,2
M01924,3488,2
M01925,18307,2
M01926,1180,1
M01927,4852,2
M01928,6251,2
M01929,2897,2
M01930,6964,2
M01931,4545,2
M01932,931,1
M01933,142,0
M01934,1893,1
M01935,656,2
M01936,14234,2
M01937,1558,1
M01938,814,1
M01939,851,1
M01940,687,1
M01941,1076,1
M01942,911,1
M01943,4814,2
M01944,8357,2
M01945,2751,2
M01946,1913,1
M01947,14679,2
M01948,72,0
M01949,13729,2
M01950,2860,2
M01951,1821,1
M01952,11707,2
M01953,948,1
M01954,18403,2
M01955,7499,2
M01956,255,1
M01957,1217,1
M01958,1957,1
M01959,735,2
M01960,1412,2
M01961,241,1
M01962,12384,2
M01963,12453,2
M01964,1307,1
M01965,12744,2
M01966,3443,2
M01967,761,1
M01968,139,0
M01969,2861,2
M01970,1474,1
M01971,964,2
M01972,16681,2
M01973,1456,1
M01974,75616,2
M01975,13398,2
M01976,1990,1
M01977,5078,2
M01978,1367,1
M01979,136,0
M01980,6024,2
M01981,10802,2
M01982,14589,2
M01983,8372,2
M01984,284,1
M01985,7923,2
M01986,91,0
M01987,18144,2
M01988,1953,1
M01989,1047,1
M01990,864,1
M01991,6606,2
M01992,12102,2
M01993,6616,2
M01994,881,1
M01995,1524,1
M01996,1624,1
M01997,4331,2
M01998,4844,2
M01999,20,0
M02000,573,1
M02001,904,1
M02002,6222,2
M02003,9487,2
M02004,304,1
M02005,15034,2
M02006,11011,2
M02007,10849,2
M02008,150,0
M02009,1424,1
M02010,1865,1
M02011,1778,1
M02012,1932,1
M02013,19309,2
M02014,1244,1
M02015,70,0
M02016,1937,1
M02017,10385,2
M02018,9617,2
M02019,1932,1
M02020,1561,1
M02021,92,0
M02022,19134,2
M02023,4597,2
M02024,1203,1
M02025,13414,2
M02026,4186,2
M02027,9613,2
M02028,224,1
M02029,5262,2
M02030,1283,1
M02031,8859,2
M02032,145,0
M02033,1313,1
M02034,2794,2
M02035,2313,2
M02036,11923,2
M02037,11698,2
M02038,6259,2
M02039,2269,2
M02040,13609,2
M02041,9574,2
M02042,273884,1
M02043,1728,1
M02044,14851,2
M02045,11060,2
M02046,1412,1
M02047,1391,1
M02048,1493,1
M02049,7533,2
M02050,3353,2
M02051,968,1
M02052,632,1
M02053,85,0
M02054,1071,1
M02055,199,1
M02056,1925,1
M02057,1459,1
M02058,1943,2
M02059,12231,2
M02060,14301,2
M02061,317,1
M02062,130,0
M02063,17252,2
M02064,1660,1
M02065,993,1
M02066,605,1
M02067,10531,2
M02068,15,0
M02069,18,0
M02070,4286,2
M02071,16054,2
M02072,1637,1
M02073,84,0
M02074,7233,2
M02075,13517,2
M02076,19712,2
M02077,10549,2
M02078,1764,1
M02079,16975,2
M02080,1733,1
M02081,276,1
M02082,5919,2
M02083,39,0
M02084,5985,2
M02085,1499,1
M02086,10950,2
M02087,3288,2
M02088,6626,2
M02089,1611,2
M02090,1306,1
M02091,9274,2
M02092,4700,2
M02093,11219,2
M02094,1839,1
M02095,65,0
M02096,19950,2
M02097,684,1
M02098,403,1
M02099,2610,2
M02100,1815,2
M02101,19363,2
M02102,55,0
M02103,8346,2
M02104,196,1
M02105,44,0
M02106,1904,1
M02107,565,1
M02108,19851,2
M02109,1673,2
M02110,1855,1
M02111,10190,2
M02112,10395,2
M02113,14169,2
M02114,1402,1
M02115,472,1
M02116,1824,1
M02117,18166,2
M02118,11766,2
M02119,2375,2
M02120,19460,2
M02121,10233,2
M02122,19962,2
M02123,10272,2
M02124,1493,1
M02125,18587,2
M02126,16383,2
M02127,18098,2
M02128,64,0
M02129,15266,2
M02130,1855,1
M02131,19995,2
M02132,155,1
M02133,15195,2
M02134,958,1
M02135,455,1
M02136,8841,2
M02137,1937,2
M02138,14054,2
M02139,1680,1
M02140,12104,2
M02141,799,1
M02142,470,1
M02143,120,0
M02144,18148,2
M02145,4163,2
M02146,9153,2
M02147,11330,2
M02148,14135,2
M02149,19316,2
M02150,26,0
M02151,122,0
M02152,7330,2
M02153,130,0
M02154,7857,2
M02155,11733,2
M02156,36,0
M02157,9782,2
M02158,6190,2
M02159,33,0
M02160,5929,2
M02161,1631,1
M02162,753,1
M02163,14858,2
M02164,698,1
M02165,730,1
M02166,15449,2
M02167,5015,2
M02168,1443,1
M02169,745,1
M02170,3690,2
M02171,19808,2
M02172,5372,2
M02173,11458,2
M02174,11063,2
M02175,1118,2
M02176,563,1
M02177,1201,2
M02178,2176,2
M02179,23,0
M02180,70,0
M02181,6272,2
M02182,18841,2
M02183,1673,1
M02184,7643,2
M02185,11416,2
M02186,1471,1
M02187,13281,2
M02188,1562,1
M02189,293,1
M02190,10489,2
M02191,13545,2
M02192,5323,2
M02193,6905,2
M02194,16929,2
M02195,8598,2
M02196,1935,1
M02197,148,0
M02198,133,0
M02199,14660,2
M02200,1707,1
M02201,1111,1
M02202,423,1
M02203,118,0
M02204,9606,2
M02205,189,1
M02206,14390,2
M02207,4225,2
M02208,8033,2
M02209,9766,2
M02210,17075,2
M02211,873,1
M02212,1026,1
M02213,17017,2
M02214,14580,2
M02215,5475,2
M02216,558,1
M02217,1092,1
M02218,9628,2
M02219,1779,1
M02220,1424,1
M02221,14388,2
M02222,18117,2
M02223,1440,1
M02224,2768,2
M02225,987,1
M02226,576,1
M02227,11050,2
M02228,1201,1
M02229,3605,2
M02230,487,1
M02231,1784,1
M02232,10167,2
M02233,14009,2
M02234,300,1
M02235,1866,1
M02236,6379,2
M02237,569,2
M02238,87,0
M02239,19607,2
M02240,134,0
M02241,1259,1
M02242,79,0
M02243,17775,2
M02244,118,0
M02245,18052,2
M02246,12973,2
M02247,17068,2
M02248,11114,2
M02249,12801,2
M02250,54,0
M02251,13900,2
M02252,330,1
M02253,1866,1
M02254,78,0
M02255,14337,2
M02256,12149,2
M02257,64,0
M02258,9084,2
M02259,121,0
M02260,14934,2
M02261,5349,2
M02262,18331,2
M02263,7028,2
M02264,18455,2
M02265,877,1
M02266,753,1
M02267,15928,2
M02268,19820,2
M02269,1481,1
M02270,1614,1
M02271,2220,2
M02272,14072,2
M02273,11670,2
M02274,12105,2
M02275,8747,2
M02276,1113,1
M02277,190,1
M02278,449,1
M02279,1554,1
M02280,17801,2
M02281,458,1
M02282,510,2
M02283,647,2
M02284,1669,1
M02285,1990,1
M02286,1417,1
M02287,5001,2
M02288,3924,2
M02289,14477,2
M02290,9231,2
M02291,1960,2
M02292,1181,1
M02293,736,1
M02294,865,1
M02295,8414,2
M02296,15245,2
M02297,6209,2
M02298,1785,1
M02299,14925,2
M02300,6682,2
M02301,14945,2
M02302,4231,2
M02303,3153,2
M02304,6680,2
M02305,748,1
M02306,9034,2
M02307,10901,2
M02308,1599,1
M02309,1493,1
M02310,870,1
M02311,7771,2
M02312,147,0
M02313,390,1
M02314,15640,2
M02315,1744,1
M02316,6075,2
M02317,15231,2
M02318,3180,2
M02319,7978,2
M02320,139,0
M02321,9612,2
M02322,18698,2
M02323,4607,2
M02324,87,0
M02325,3031,2
M02326,1612,1
M02327,1739,1
M02328,2046,2
M02329,65,0
M02330,138,0
M02331,10334,2
M02332,1394,1
M02333,41,0
M02334,2672,2
M02335,311,1
M02336,16706,2
M02337,1578,1
M02338,10145,2
M02339,1927,1
M02340,149,0
M02341,924,2
M02342,6140,2
M02343,7144,2
M02344,7828,2
M02345,1994,1
M02346,32,0
M02347,1486,1
M02348,211,1
M02349,4394,2
M02350,14342,2
M02351,133,0
M02352,99,0
M02353,8077,2
M02354,1761,1
M02355,87,0
M02356,1725,1
M02357,907,1
M02358,7785,2
M02359,972,2
M02360,117,0
M02361,1295,1
M02362,7520,2
M02363,5768,2
M02364,3602,2
M02365,17644,2
M02366,1431,1
M02367,1983,1
M02368,16423,2
M02369,5733,2
M02370,5883,2
M02371,15507,2
M02372,18189,2
M02373,3323,2
M02374,1802,1
M02375,19233,2
M02376,15891,2
M02377,13044,2
M02378,7739,2
M02379,7031,2
M02380,13590,2
M02381,1168,1
M02382,1935,1
M02383,9618,2
M02384,5098,2
M02385,1698,2
M02386,8409,2
M02387,14,0
M02388,564,1
M02389,5421,2
M02390,1927,1
M02391,5166,2
M02392,15060,2
M02393,9740,2
M02394,838,2
M02395,13023,2
M02396,53,0
M02397,8706,2
M02398,1226,1
M02399,7292,2
M02400,874,1
M02401,106,0
M02402,3410,2
M02403,14341,2
M02404,8621,2
M02405,11395,2
M02406,1990,2
M02407,8452,2
M02408,5705,2
M02409,2845,2
M02410,815,2
M02411,67,0
M02412,855,2
M02413,15908,2
M02414,7548,2
M02415,11501,2
M02416,9634,2
M02417,1988,1
M02418,1302,2
M02419,632,1
M02420,15105,2
M02421,1240,1
M02422,7165,2
M02423,121,0
M02424,12290,2
M02425,10818,2
M02426,12198,2
M02427,1079,1
M02428,14,0
M02429,16817,2
M02430,1573,1
M02431,980,1
M02432,143,0
M02433,4142,2
M02434,1274,1
M02435,1580,1
M02436,1486,1
M02437,2229,2
M02438,7126,2
M02439,996,1
M02440,10074,2
M02441,614,1
M02442,18368,2
M02443,16428,2
M02444,12294,2
M02445,1437,1
M02446,2756,2
M02447,1235,1
M02448,97,0
M02449,644,1
M02450,5562,2
M02451,8217,2
M02452,11438,2
M02453,130,0
M02454,16366,2
M02455,10601,2
M02456,16732,2
M02457,1108,1
M02458,4637,2
M02459,18893,2
M02460,4319,2
M02461,15478,2
M02462,15433,2
M02463,19993,2
M02464,15826,2
M02465,8530,2
M02466,542,1
M02467,11688,2
M02468,64,0
M02469,29,0
M02470,83,0
M02471,579,1
M02472,481,1
M02473,1190,1
M02474,1596,2
M02475,130,0
M02476,17359,2
M02477,954,1
M02478,1995,1
M02479,4416,2
M02480,752,1
M02481,919,1
M02482,11947,2
M02483,3823,2
M02484,268,1
M02485,30,0
M02486,10762,2
M02487,19484,2
M02488,1363,1
M02489,17984,2
M02490,133,0
M02491,1888,1
M02492,18035,2
M02493,1921,2
M02494,324,1
M02495,15159,2
M02496,10110,2
M02497,102,0
M02498,12982,2
M02499,6882,2
M02500,12731,2
M02501,5455,2
M02502,2333,2
M02503,796,1
M02504,15262,2
M02505,1021,1
M02506,6017,2
M02507,1981,1
M02508,13684,2
M02509,18836,2
M02510,1803,1
M02511,1931,1
M02512,13703,2
M02513,1839,1
M02514,1259,1
M02515,48,0
M02516,607,1
M02517,51,0
M02518,1851,2
M02519,7008,2
M02520,53,0
M02521,2704,2
M02522,5287,2
M02523,1481,1
M02524,370,1
M02525,10880,2
M02526,3950,2
M02527,16421,2
M02528,2526,2
M02529,1608,1
M02530,18814,2
M02531,9647,2
M02532,18978,2
M02533,9740,2
M02534,116,0
M02535,636,1
M02536,133,0
M02537,794,1
M02538,319,1
M02539,6447,2
M02540,9669,2
M02541,19919,2
M02542,10770,2
M02543,869,2
M02544,1294,1
M02545,813,1
M02546,7684,2
M02547,11173,2
M02548,196,1
M02549,1548,1
M02550,1044,2
M02551,9782,2
M02552,10650,2
M02553,132,0
M02554,138,0
M02555,16883,2
M02556,95,0
M02557,16333,2
M02558,14328,2
M02559,16142,2
M02560,455,1
M02561,7101,2
M02562,12405,2
M02563,9619,2
M02564,1766,1
M02565,18408,2
M02566,13884,2
M02567,4443,2
M02568,11886,2
M02569,11900,2
M02570,724,1
M02571,18315,2
M02572,1857,2
M02573,3234,2
M02574,2510,2
M02575,1414,2
M02576,12200,2
M02577,18450,2
M02578,19672,2
M02579,18782,2
M02580,5423,2
M02581,10414,2
M02582,566,1
M02583,15041,2
M02584,18286,2
M02585,847,1
M02586,402,1
M02587,13016,2
M02588,1348,1
M02589,15308,2
M02590,4006,2
M02591,3062,2
M02592,17661,2
M02593,11512,2
M02594,3330,2
M02595,12062,2
M02596,13956,2
M02597,767,1
M02598,9260,2
M02599,1357,1
M02600,12309,2
M02601,457,1
M02602,448,1
M02603,15647,2
M02604,850,1
M02605,79,0
M02606,15926,2
M02607,1567,2
M02608,1858,1
M02609,10659,2
M02610,18407,2
M02611,138,0
M02612,6158,2
M02613,6314,2
M02614,4718,2
M02615,168,1
M02616,17146,2
M02617,1652,2
M02618,919,1
M02619,7638,2
M02620,1461,1
M02621,1549,1
M02622,18300,2
M02623,3428,2
M02624,846,1
M02625,1443,1
M02626,1008,1
M02627,1912,1
M02628,16876,2
M02629,1294,1
M02630,830,1
M02631,2936,2
M02632,13485,2
M02633,468,1
M02634,7226,2
M02635,1057,1
M02636,834,1
M02637,1465,1
M02638,345,1
M02639,15947,2
M02640,10461,2
M02641,19296,2
M02642,1294,1
M02643,4453,2
M02644,8987,2
M02645,9579,2
M02646,5257,2
M02647,1731,1
M02648,1451,1
M02649,9589,2
M02650,19631,2
M02651,18817,2
M02652,17895,2
M02653,9866,2
M02654,309,1
M02655,14092,2
M02656,1204,1
M02657,14970,2
M02658,1447,1
M02659,1974,1
M02660,11874,2
M02661,6818,2
M02662,110,0
M02663,10209,2
M02664,1611,1
M02665,819,2
M02666,2709,2
M02667,536,1
M02668,15099,2
M02669,1952,1
M02670,426,1
M02671,11218,2
M02672,19611,2
M02673,16287,2
M02674,19008,2
M02675,3873,2
M02676,1471,1
M02677,9464,2
M02678,114,0
M02679,85,0
M02680,7178,2
M02681,17078,2
M02682,1026,1
M02683,17039,2
M02684,12577,2
M02685,17886,2
M02686,7405,2
M02687,1292,2
M02688,13629,2
M02689,1092,1
M02690,7599,2
M02691,1534,1
M02692,431,1
M02693,3757,2
M02694,8354,2
M02695,5137,2
M02696,9498,2
M02697,3669,2
M02698,1826,1
M02699,1127,1
M02700,1675,1
M02701,4830,2
M02702,1850,2
M02703,1691,1
M02704,17248,2
M02705,85,0
M02706,17669,2
M02707,1785,1
M02708,1793,1
M02709,8866,2
M02710,1796,2
M02711,160,1
M02712,1533,2
M02713,7459,2
M02714,15977,2
M02715,3265,2
M02716,1309,1
M02717,506,1
M02718,15074,2
M02719,45,0
M02720,2534,2
M02721,15053,2
M02722,71,0
M02723,1454,2
M02724,15600,2
M02725,90,0
M02726,1133,1
M02727,86,0
M02728,116092,2
M02729,1464,1
M02730,17944,2
M02731,15753,2
M02732,6220,2
M02733,106,0
M02734,1691,1
M02735,3781,2
M02736,12787,2
M02737,478,1
M02738,7806,2
M02739,9231,2
M02740,1809,1
M02741,6280,2
M02742,1971,1
M02743,2822,2
M02744,12327,2
M02745,1401,2
M02746,16456,2
M02747,16579,2
M02748,560,1
M02749,334,1
M02750,74,0
M02751,19416,2
M02752,1613,1
M02753,4710,2
M02754,1702,1
M02755,753,1
M02756,374,1
M02757,15111,2
M02758,16740,2
M02759,4653,2
M02760,8823,2
M02761,7732,2
M02762,10276,2
M02763,1446,2
M02764,4451,2
M02765,131,0
M02766,8799,2
M02767,1681,1
M02768,65,0
M02769,64,0
M02770,10961,2
M02771,9135,2
M02772,8476,2
M02773,6028,2
M02774,1617,1
M02775,17075,2
M02776,4173,2
M02777,12056,2
M02778,1130,1
M02779,11147,2
M02780,12287,2
M02781,681,1
M02782,381,1
M02783,207,1
M02784,2583,2
M02785,1740,1
M02786,119,0
M02787,420,1
M02788,1632,1
M02789,1190,1
M02790,592,1
M02791,1607,1
M02792,6219,2
M02793,1012,1
M02794,9382,2
M02795,4276,2
M02796,18235,2
M02797,508,1
M02798,5821,2
M02799,12460,2
M02800,1239,2
M02801,6380,2
M02802,5400,2
M02803,10484,2
M02804,666,1
M02805,18398,2
M02806,63,0
M02807,12082,2
M02808,111,0
M02809,1213,1
M02810,5898,2
M02811,6820,2
M02812,4574,2
M02813,1674,1
M02814,15773,2
M02815,1177,1
M02816,934,1
M02817,1927,1
M02818,1665,2
M02819,48,0
M02820,2112,2
M02821,18743,2
M02822,10165,2
M02823,56,0
M02824,1972,1
M02825,718,2
M02826,15720,2
M02827,546,1
M02828,13873,2
M02829,2067,2
M02830,9297,2
M02831,1489,1
M02832,1829,2
M02833,7141,2
M02834,627,1
M02835,1222,1
M02836,18821,2
M02837,8885,2
M02838,15810,2
M02839,709,1
M02840,1591,1
M02841,1877,1
M02842,10814,2
M02843,3286,2
M02844,3450,2
M02845,11049,2
M02846,1266,1
M02847,19734,2
M02848,9550,2
M02849,18459,2
M02850,8478,2
M02851,4789,2
M02852,12050,2
M02853,3137,2
M02854,3306,2
M02855,62,0
M02856,331,1
M02857,17659,2
M02858,18551,2
M02859,3743,2
M02860,654,1
M02861,4511,2
M02862,11888,2
M02863,1815,1
M02864,1712,1
M02865,1852,2
M02866,15660,2
M02867,5873,2
M02868,12493,2
M02869,1096,1
M02870,13574,2
M02871,13796,2
M02872,1650,1
M02873,1985,1
M02874,17240,2
M02875,241,1
M02876,1326,1
M02877,40,0
M02878,313,1
M02879,1653,1
M02880,1566,1
M02881,3865,2
M02882,1335,1
M02883,1899,1
M02884,19043,2
M02885,11136,2
M02886,436,1
M02887,19091,2
M02888,91,0
M02889,19476,2
M02890,13901,2
M02891,1977,2
M02892,4202,2
M02893,872,1
M02894,12391,2
M02895,12102,2
M02896,6932,2
M02897,19939,2
M02898,1174,1
M02899,19873,2
M02900,19055,2
M02901,896,1
M02902,16450,2
M02903,137,0
M02904,8249,2
M02905,10446,2
M02906,512,1
M02907,11195,2
M02908,17762,2
M02909,12872,2
M02910,13068,2
M02911,15901,2
M02912,11461,2
M02913,2154,2
M02914,294,1
M02915,13052,2
M02916,39,0
M02917,1284,1
M02918,9560,2
M02919,755,1
M02920,97,0
M02921,750,1
M02922,8512,2
M02923,5018,2
M02924,19314,2
M02925,6469,2
M02926,1620,1
M02927,6197,2
M02928,884,1
M02929,1699,1
M02930,3953,2
M02931,1309,1
M02932,1263,1
M02933,14862,2
M02934,1447,1
M02935,10211,2
M02936,1245,2
M02937,911,2
M02938,5672,2
M02939,1513,1
M02940,825,1
M02941,11366,2
M02942,8599,2
M02943,14522,2
M02944,8254,2
M02945,1921,1
M02946,7524,2
M02947,11513,2
M02948,7255,2
M02949,6874,2
M02950,47,0
M02951,23,0
M02952,9683,2
M02953,1978,1
M02954,2057,2
M02955,2095,2
M02956,1833,2
M02957,10833,2
M02958,18367,2
M02959,332,1
M02960,1336,1
M02961,1766,1
M02962,5059,2
M02963,1632,1
M02964,18523,2
M02965,3933,2
M02966,1036,1
M02967,18218,2
M02968,19910,2
M02969,12973,2
M02970,379,1
M02971,92,0
M02972,6298,2
M02973,175,1
M02974,12667,2
M02975,9701,2
M02976,1484,2
M02977,1126,1
M02978,1982,1
M02979,14353,2
M02980,73,0
M02981,1233,2
M02982,1075,1
M02983,10796,2
M02984,2275,2
M02985,8237,2
M02986,5400,2
M02987,5307,2
M02988,12539,2
M02989,7811,2
M02990,9762,2
M02991,32,0
M02992,4306,2
M02993,1236,1
M02994,15555,2
M02995,15489,2
M02996,4637,2
M02997,198,1
M02998,12009,2
M02999,370,1
M03000,7280,2
M03001,9799,2
M03002,64,0
M03003,17126,2
M03004,120,0
M03005,235,1
M03006,1069,1
M03007,818,2
M03008,916,1
M03009,1888,2
M03010,13603,2
M03011,12083,2
M03012,78,0
M03013,582,1
M03014,19166,2
M03015,3219,2
M03016,12827,2
M03017,4848,2
M03018,1122,1
M03019,15313,2
M03020,1198,1
M03021,3661,2
M03022,16183,2
M03023,80,0
M03024,14931,2
M03025,695,1
M03026,842,1
M03027,1147,1
M03028,3508,2
M03029,40,0
M03030,11137,2
M03031,9010,2
M03032,7161,2
M03033,4924,2
M03034,19730,2
M03035,11433,2
M03036,17843,2
M03037,12513,2
M03038,4480,2
M03039,12,0
M03040,16646,2
M03041,8893,2
M03042,426,1
M03043,18292,2
M03044,732,2
M03045,6971,2
M03046,202,1
M03047,113,0
M03048,88,0
M03049,17373,2
M03050,7201,2
M03051,1482,1
M03052,16,0
M03053,878,2
M03054,6909,2
M03055,2222,2
M03056,949,1
M03057,46,0
M03058,54,0
M03059,14063,2
M03060,8804,2
M03061,1404,2
M03062,12304,2
M03063,7322,2
M03064,1358,1
M03065,529,1
M03066,1839,1
M03067,723,1
M03068,8152,2
M03069,16477,2
M03070,12930,2
M03071,835,1
M03072,15228,2
M03073,506,1
M03074,102,0
M03075,84,0
M03076,1253,2
M03077,1893,1
M03078,1312,1
M03079,8268,2
M03080,570,1
M03081,5817,2
M03082,1094,1
M03083,1273,1
M03084,12689,2
M03085,6635,2
M03086,4543,2
M03087,5263,2
M03088,203,1
M03089,45,0
M03090,53,0
M03091,139,0
M03092,19976,2
M03093,9894,2
M03094,21,0
M03095,9030,2
M03096,759,1
M03097,10693,2
M03098,1805,1
M03099,751,1
M03100,17291,2
M03101,5352,2
M03102,15829,2
M03103,567,1
M03104,238906,2
M03105,737,2
M03106,10642,2
M03107,3251,2
M03108,413,1
M03109,7593,2
M03110,2902,2
M03111,2354,2
M03112,7351,2
M03113,7158,2
M03114,550,2
M03115,7299,2
M03116,51,0
M03117,328,1
M03118,1810,1
M03119,3453,2
M03120,12143,2
M03121,18952,2
M03122,28,0
M03123,146,0
M03124,9779,2
M03125,12915,2
M03126,1326,1
M03127,8390,2
M03128,8216,2
M03129,2941,2
M03130,83,0
M03131,9173,2
M03132,13917,2
M03133,614,1
M03134,9092,2
M03135,8629,2
M03136,4966,2
M03137,7191,2
M03138,1122,1
M03139,2558,2
M03140,13000,2
M03141,34,0
M03142,1475,2
M03143,6722,2
M03144,1929,1
M03145,7632,2
M03146,518,1
M03147,8155,2
M03148,1930,1
M03149,3165,2
M03150,7206,2
M03151,3716,2
M03152,8492,2
M03153,333,1
M03154,10,0
M03155,11892,2
M03156,62,0
M03157,15093,2
M03158,812,1
M03159,56,0
M03160,10,0
M03161,9649,2
M03162,606,1
M03163,298,1
M03164,18897,2
M03165,12361,2
M03166,1267,1
M03167,278,1
M03168,9518,2
M03169,13034,2
M03170,997,1
M03171,1508,1
M03172,19626,2
M03173,3447,2
M03174,654,1
M03175,1061,2
M03176,8655,2
M03177,9762,2
M03178,18365,2
M03179,5650,2
M03180,38,0
M03181,17420,2
M03182,7620,2
M03183,19234,2
M03184,4984,2
M03185,18239,2
M03186,11108,2
M03187,29,0
M03188,323,1
M03189,801,1
M03190,1173,2
M03191,18428,2
M03192,4937,2
M03193,19235,2
M03194,4528,2
M03195,370,1
M03196,11452,2
